subject_id,workflow_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text
44121958,18617,T23,"[['Plymouth', 'Plymouth', 'Plymouth', 'Plymouth', 'Plymouth']]",5,5,Plymouth
44121958,18617,T25,"[['Holland', 'Holland', 'Holland', 'Holland', 'Holland']]",5,5,Holland
44121958,18617,T26,"[['Portsmouth', 'Portsmouth', 'Portsmouth', 'Portsmouth', 'Portsmouth']]",5,5,Portsmouth
44121958,18617,T27,"[['Sweden', 'Sweden', 'Sweden', 'Sweden', 'Sweden']]",5,5,Sweden
44121958,18617,T28,"[['Devonshire', 'Devonshire', 'Devonshire', 'Devonshire', 'Devonshire']]",5,5,Devonshire
44121958,18617,T29,"[['Chester', 'Chester', 'Chester', 'Chester', 'Chester']]",5,5,Chester
44121959,18617,T1,"[['Chard', 'Chard', 'Chard', 'Chard', 'Chard', 'Chard']]",6,6,Chard
44121959,18617,T2,"[['London', 'London', 'London', 'London', 'London', 'London']]",6,6,London
44121959,18617,T3,"[['Denmark', 'Denmark', 'Denmark', 'Denmark', 'Denmark', 'Denmark']]",6,6,Denmark
44121959,18617,T4,"[['China', 'China', 'China', 'China', 'China', 'China']]",6,6,China
44121959,18617,T5,"[['Liverpool', 'Liverpool', 'Liverpool', 'Liverpool', 'Liverpool', 'Liverpool']]",6,6,Liverpool
44121959,18617,T7,"[['Ludlow', 'Ludlow', 'Ludlow', 'Ludlow', 'Ludlow', 'Ludlow']]",6,6,Ludlow
44121959,18617,T8,"[['Ireland', 'Ireland', 'Ireland', 'Ireland', 'Ireland', 'Ireland']]",6,6,Ireland
44121959,18617,T9,"[['Guernsey', 'Guernsey', 'Guernsey', 'Guernsey', 'Guernsey', 'Guernsey']]",6,6,Guernsey
44121959,18617,T10,"[['London', 'London', 'London', 'London', 'London', 'London']]",6,6,London
44121959,18617,T11,"[['Whitstable', 'Whitstable', 'Whitstable', 'Whitstable', 'Whitstable', 'Whitstable']]",6,6,Whitstable
44121959,18617,T13,"[['Boston', 'Boston', 'Boston', 'Boston', 'Boston', 'Boston']]",6,6,Boston
44121959,18617,T14,"[['London', 'London', 'London', 'London', 'London', 'London']]",6,6,London
44121959,18617,T15,"[['London', 'London', 'London', 'London', 'London', 'London']]",6,6,London
44121959,18617,T16,"[['Plymouth', 'Plymouth', 'Plymouth', 'Plymouth', 'Plymouth', 'Plymouth']]",6,6,Plymouth
44121959,18617,T17,"[['Bristol', 'Bristol', 'Bristol', 'Bristol', 'Bristol', 'Bristol']]",6,6,Bristol
44121959,18617,T19,"[['Poole', 'Pool', 'Pool', 'Pool', 'Pool', 'Pool']]",6,5,Pool
44121959,18617,T20,"[['London', 'London', 'London', 'London', 'London', 'London']]",6,6,London
44121959,18617,T21,"[['Liverpool', 'Liverpool', 'Liverpool', 'Liverpool', 'Liverpool', 'Liverpool']]",6,6,Liverpool
44121959,18617,T22,"[['Rochester', 'Rochester', 'Rochester', 'Rochester', 'Rochester', 'Rochester']]",6,6,Rochester
44121959,18617,T23,"[['Cork', 'Cork', 'Cork', 'Cork', 'Cork', 'Cork']]",6,6,Cork
44121959,18617,T25,"[['Reading', 'Reading', 'Reading', 'Reading', 'Reading', 'Reading']]",6,6,Reading
44121959,18617,T26,"[['Wales', 'Wales', 'Wales', 'Wales', 'Wales', 'Wales']]",6,6,Wales
44121959,18617,T27,"[['Southampton', 'Southampton', 'Southampton', 'Southampton', 'Southhampton', 'Southampton']]",6,5,Southampton
44121959,18617,T28,"[['Ireland', 'Ireland', 'Ireland', 'Ireland', 'Ireland', 'Ireland']]",6,6,Ireland
44121959,18617,T29,"[['London', 'London', 'London', 'London', 'London', 'London']]",6,6,London
44121960,18617,T1,"[['Scotland', 'Lisbon', 'Lisbon', 'Lisbon']]",4,3,Lisbon
44121960,18617,T2,"[['Halifax', 'Glasgow', 'Glasgow', 'Glascow'], ['N.S.', '', '', '']]",4,1.5,Glasgow N.S.
44121960,18617,T3,"[['Yorkshire', 'Sunderland', 'Sunderland', 'Sunderland']]",4,3,Sunderland
44121960,18617,T4,"[['Bristol', 'Scotland', 'Scotland', 'Scotland']]",4,3,Scotland
44121960,18617,T5,"[['Hartley', 'Halifax', 'Halifax', 'Halifax'], ['', 'N.', 'N.S.', ''], ['', 'S.', '', '']]",4,1.66666666666667,Halifax N. S.
44121960,18617,T7,"[['Aberdeen', 'Yorkshire', 'Yorkshire', 'Yorkshire']]",4,3,Yorkshire
44121960,18617,T8,"[['Leith', 'Bristol', 'Bristol', 'Bristol']]",4,3,Bristol
44121960,18617,T9,"[['London', 'Hartley', 'Hartley', 'Hartley']]",4,3,Hartley
44121960,18617,T10,"[['Halifax', 'Aberdeen', 'Aberdeen', 'Aberdeen'], ['N.S.', '', '', '']]",4,2,Aberdeen N.S.
44121960,18617,T11,"[['Norfolk', 'Leith', 'Leith', 'Leith']]",4,3,Leith
44121960,18617,T13,"[['Shields', 'London', 'London', 'London']]",4,3,London
44121960,18617,T14,"[['Greenock', 'Halifax', 'Halifax', 'Halifax'], ['', 'N.S.', 'N.', ''], ['', '', 'S.', '']]",4,1.66666666666667,Halifax N.S. S.
44121960,18617,T15,"[['Berwick', 'Norfolk', 'Norfolk', 'Norfolk']]",4,3,Norfolk
44121960,18617,T16,"[['Greenwich', 'Shields', 'Shields', 'Shields']]",4,3,Shields
44121960,18617,T17,"[['Westham', 'Greenock', 'Greenock', 'Greenock']]",4,3,Greenock
44121960,18617,T19,"[['Greenwich', 'Berwick', 'Berwick', 'Berwick']]",4,3,Berwick
44121960,18617,T20,"[['Scarborough', 'Greenwich', 'Greenwich', 'Greenwich']]",4,3,Greenwich
44121960,18617,T21,"[['Deptford', 'Westham', 'West-Ham', 'Westham']]",4,2,Westham
44121960,18617,T22,"[['Leith', 'Greenwich', 'Greenwich', 'Greenwich']]",4,3,Greenwich
44121960,18617,T23,"[['Ireland', ""Scarbro'"", 'Scarborough', 'Scarbrough']]",4,1,Ireland
44121960,18617,T25,"[['Scotland', 'Deptford', 'Deptford', 'Deptford']]",4,3,Deptford
44121960,18617,T26,"[['Portsmouth', 'Leith', 'Leith', 'Lieth']]",4,2,Leith
44121960,18617,T27,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121960,18617,T28,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121960,18617,T29,"[['Portsmouth', 'Portsmouth', 'Portsmouth']]",3,3,Portsmouth
44121962,18617,T1,"[['Selby', 'Selby', 'Selby', 'Selby', 'Selby']]",5,5,Selby
44121962,18617,T2,"[['Bristol', 'Bristol', 'Bristol', 'Bristol', 'Bristol']]",5,5,Bristol
44121962,18617,T3,"[['Antwerp', 'Antwerp', 'Antwerp', 'Antwerp', 'Antwerp']]",5,5,Antwerp
44121962,18617,T4,"[['New', 'New', 'New', 'New', 'New'], ['York', 'York', 'York', 'York', 'York']]",5,5,New York
44121962,18617,T5,"[['Greenock', 'Greenock', 'Greenock', 'Greenock', 'Greenock']]",5,5,Greenock
44121962,18617,T7,"[['Ireland', 'Ireland', 'Ireland', 'Ireland', 'Irelaand']]",5,4,Ireland
44121962,18617,T8,"[['Stromness', 'Stromness', 'Stromnefs', 'Stromness', 'Stromness']]",5,4,Stromness
44121962,18617,T9,"[['Shields', 'Shields', 'Shields', 'Shields', 'Shields']]",5,5,Shields
44121962,18617,T10,"[['Whitburn', 'Whitburn', 'Whitburn', 'Whitburn', 'Whitburn']]",5,5,Whitburn
44121962,18617,T11,"[['Frinsbury', 'Frinsbury', 'Frinsbury', 'Frinsburg', 'Frinsbury']]",5,4,Frinsbury
44121962,18617,T13,"[['Dover', 'Dover', 'Dover', 'Dover', 'Dover']]",5,5,Dover
44121962,18617,T14,"[['Portsmouth', 'Portsmouth', 'Portsmouth', 'Portsmouth', 'Portsmouth']]",5,5,Portsmouth
44121962,18617,T15,"[['Yorkshire', 'Yorkshire', 'Yorkshire', 'Yorkshire', 'Yorkshire']]",5,5,Yorkshire
44121962,18617,T16,"[['Sussex', 'Sussex', 'Sussex', 'Sussex', 'Sussex']]",5,5,Sussex
44121962,18617,T17,"[['Whitehaven', 'Whitehaven', 'Whitehaven', 'Whitehaven', 'Whitehaven']]",5,5,Whitehaven
44121962,18617,T19,"[['Bristol', 'Bristol', 'Bristol', 'Bristol', 'Bristol']]",5,5,Bristol
44121962,18617,T20,"[['Shetland', 'Shetland', 'Shetland', 'Shetland', 'Shetland']]",5,5,Shetland
44121962,18617,T21,"[['Poplar', 'Poplar', 'Poplar', 'Poplar', 'Popham']]",5,4,Poplar
44121962,18617,T22,"[['Reading', 'Reading', 'Reading', 'Reading', 'Reading']]",5,5,Reading
44121962,18617,T23,"[['Wales', 'Wales', 'Wales', 'Wales', 'Wales']]",5,5,Wales
44121962,18617,T25,"[['Scotland', 'Scotland', 'Scotland', 'Scotland', 'Scotland']]",5,5,Scotland
44121962,18617,T26,"[['Germany', 'Germany', 'Germany', 'Germany', 'Germany']]",5,5,Germany
44121962,18617,T27,"[['London', 'London', 'London', 'London', 'London']]",5,5,London
44121962,18617,T28,"[['St.', 'St', 'St.', 'St.', 'St.'], ['Johns', 'Johns', 'Johns', 'Johns', 'Johns'], ['N.', 'N.B', 'A.B', 'N.B.', 'New'], ['B.', '', '', '', 'Brunswick']]",5,2.75,St. Johns N. B.
44121962,18617,T29,"[['Scotland', 'Scotland', 'Scotland', 'Scotland', 'Scotland']]",5,5,Scotland
44121963,18617,T1,"[['Scotland', 'Scotland', 'Scotland', 'Scotland', 'Scotland']]",5,5,Scotland
44121963,18617,T2,"[['Whitby', 'Whitby', 'Whitby', 'Whitby', 'Whitby']]",5,5,Whitby
44121963,18617,T3,"[['Milford', 'Milford', 'Milford', 'Milford', 'Milford']]",5,5,Milford
44121963,18617,T4,"[['London', 'London', 'London', 'London', 'London']]",5,5,London
44121963,18617,T5,"[['Ireland', 'Ireland', 'Ireland', 'Ireland', 'Ireland']]",5,5,Ireland
44121963,18617,T7,"[['Teignmouth', 'Tynemouth', 'Tynemouth', 'Tynemouth', 'Tynemouth']]",5,4,Tynemouth
44121963,18617,T8,"[['Chatham', 'Chatham', 'Chatham', 'Chatham', 'Chatham']]",5,5,Chatham
44121963,18617,T9,"[['Weymouth', 'Weymouth', 'Weymouth', 'Weymouth', 'Weymouth']]",5,5,Weymouth
44121963,18617,T10,"[['Russia', 'Russia', 'Russia', 'Russia', 'Russia']]",5,5,Russia
44121963,18617,T11,"[['Greenwich', 'Greenwich', 'Greenwich', 'Greenwich', 'Greenwich']]",5,5,Greenwich
44121963,18617,T13,"[['Dundee', 'Dundee', 'Dundee', 'Dundee', 'Dundee']]",5,5,Dundee
44121963,18617,T14,"[['Durham', 'Durham', 'Durham', 'Durham', 'Durham']]",5,5,Durham
44121963,18617,T15,"[['Devonshire', 'Devonshire', 'Devonshire', 'Devonshire', 'Devonshire']]",5,5,Devonshire
44121963,18617,T16,"[['Isle', 'Isle', 'Isle', 'Isle', 'Isle'], ['of', 'of', 'of', 'of', 'of'], ['Man', 'Man', 'Man', 'Man', 'Man']]",5,5,Isle of Man
44121963,18617,T17,"[['New', 'New', 'New', 'New', 'New'], ['York', 'York', 'York', 'York', 'York']]",5,5,New York
44121963,18617,T19,"[['Montserratt', 'Monsterratt', 'Montserratt', 'Montserratt', 'Montserratt']]",5,4,Montserratt
44121963,18617,T20,"[['Liverpool', 'Liverpool', 'Liverpool', 'Liverpool', 'Liverpool']]",5,5,Liverpool
44121963,18617,T21,"[['Sweden', 'Sweden', 'Sweden', 'Sweden', 'Sweded']]",5,4,Sweden
44121963,18617,T22,"[['Plymouth', 'Plymouth', 'Plymouth', 'Plymouth', 'Plymouth']]",5,5,Plymouth
44121963,18617,T23,"[['Ireland', 'Ireland', 'Ireland', 'Ireland', 'Ireland']]",5,5,Ireland
44121963,18617,T25,"[['Sweden', 'Sweden', 'Sweden', 'Sweden', 'Sweden']]",5,5,Sweden
44121963,18617,T26,"[['Cork', 'Cork', 'Cork', 'Cork', 'Cork']]",5,5,Cork
44121963,18617,T27,"[['Little', 'Little', 'Little', 'Little', 'Little'], ['Hampton', 'Hampton', 'Hampton', 'Hampton', 'Hampton']]",5,5,Little Hampton
44121963,18617,T28,"[['Falmouth', 'Falmouth', 'Falmouth', 'Falmouth', 'Falmouth']]",5,5,Falmouth
44121963,18617,T29,"[['Holyhead', 'Holyhead', 'Holyhead', 'Holyhead', 'Holyhead']]",5,5,Holyhead
44121964,18617,T1,"[['Magala', 'Malaga', 'Malaga', 'Malaga']]",4,3,Malaga
44121964,18617,T2,"[['France', 'France', 'France', 'France']]",4,4,France
44121964,18617,T3,"[['Lynn', 'Lymn', 'Lynn', 'Lynn']]",4,3,Lynn
44121964,18617,T4,"[['Devonshire', 'Devonshire', 'Devonshire', 'Devonshire']]",4,4,Devonshire
44121964,18617,T5,"[['Portsmouth', 'Portsmouth', 'Portsmouth', 'Portsmouth']]",4,4,Portsmouth
44121964,18617,T7,"[['Chatham', 'Chatham', 'Chatham', 'Chatham']]",4,4,Chatham
44121964,18617,T8,"[['Yarmouth', 'Yarmouth', 'Yarmouth', 'Yarmouoth']]",4,3,Yarmouth
44121964,18617,T9,"[['China', 'China', 'China', 'China']]",4,4,China
44121964,18617,T10,"[['Devonshire', 'Devonshire', 'Devonshire', 'Devonshire']]",4,4,Devonshire
44121964,18617,T11,"[['St.', 'St.', 'St', 'St.'], ['Johns', 'Johns', 'Johns', 'Johns'], ['NB', 'N.B.', 'NB', 'New'], ['', '', '', 'Brunswick']]",4,2.5,St. Johns NB Brunswick
44121964,18617,T13,"[['Godalming', 'Godalming', 'Godalming', 'Godalming']]",4,4,Godalming
44121964,18617,T14,"[['Scotland', 'Scotland', 'Scotland', 'Scotland']]",4,4,Scotland
44121964,18617,T15,"[['Stromness', 'Stomness', 'Stromness', 'Stromness']]",4,3,Stromness
44121964,18617,T16,"[['Liverpool', 'Liverpool', 'Liverpool', 'Liverpool']]",4,4,Liverpool
44121964,18617,T17,"[['Hull', 'Hull', 'Hull', 'Hull']]",4,4,Hull
44121964,18617,T19,"[['Norway', 'Norway', 'Norway', 'Norway']]",4,4,Norway
44121964,18617,T20,"[['Dublin', 'Dublin', 'Dublin', 'Dublin']]",4,4,Dublin
44121964,18617,T21,"[['Shoreham', 'Shoreham', 'Shoreham', 'Shoreham']]",4,4,Shoreham
44121964,18617,T22,"[['Tortola', 'Tortola', 'Tortola', 'Tortola']]",4,4,Tortola
44121964,18617,T23,"[['Chertsey', 'Chertsey', 'Chertsey', 'Chertsey']]",4,4,Chertsey
44121964,18617,T25,"[['London', 'London', 'London', 'London']]",4,4,London
44121964,18617,T26,"[['Orkneys', 'Orkneys', 'Orkneys', 'Orkneys']]",4,4,Orkneys
44121964,18617,T27,"[['London', 'London', 'London', 'London']]",4,4,London
44121964,18617,T28,"[['St.', 'St.', 'St', 'St.'], ['Kitts', 'Kitts', 'Kitts', 'Kitts']]",4,3.5,St. Kitts
44121964,18617,T29,"[['Lincolnshire', 'Lincolnshire', 'Lincolnshire', 'Lincolnshire']]",4,4,Lincolnshire
44121967,18617,T1,"[['Orkneys', 'Orkneys', 'Orkneys']]",3,3,Orkneys
44121967,18617,T2,"[['Plymouth', 'Plymouth', 'Plymouth']]",3,3,Plymouth
44121967,18617,T3,"[['St.', 'St.', 'St.'], ['Kitts', 'Kitts', 'Kitts']]",3,3,St. Kitts
44121967,18617,T4,"[['Lincolnshire', 'Lincolnshire', 'Lincolnshire']]",3,3,Lincolnshire
44121967,18617,T5,"[['Falmouth', 'Falmouth', 'Falmouth']]",3,3,Falmouth
44121967,18617,T7,"[['United', 'United', 'United'], ['States', 'States', 'States']]",3,3,United States
44121967,18617,T8,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121967,18617,T9,"[['Orkneys', 'Orkneys', 'Orkneys']]",3,3,Orkneys
44121967,18617,T10,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44121967,18617,T11,"[['Plymouth', 'Plymouth', 'Plymouth']]",3,3,Plymouth
44121967,18617,T13,"[['London', 'London', 'London']]",3,3,London
44121967,18617,T14,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121967,18617,T15,"[['Chatham', 'Chatham', 'Chatham']]",3,3,Chatham
44121967,18617,T16,"[['Waterford', 'Waterford', 'Waterford']]",3,3,Waterford
44121967,18617,T17,"[['Poplar', 'Poplar', 'Poplar']]",3,3,Poplar
44121967,18617,T19,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44121967,18617,T20,"[['Edinburgh', ""Edinbro'"", 'Edinburgh']]",3,2,Edinburgh
44121967,18617,T21,"[['St.', 'St.', 'St.'], ['Kitts', 'Kitts', 'Kitts']]",3,3,St. Kitts
44121967,18617,T22,"[['Cornwall', 'Cornwall', 'Cornwall']]",3,3,Cornwall
44121967,18617,T23,"[['Northumberland', 'Northumberland', 'Northumberland']]",3,3,Northumberland
44121967,18617,T25,"[['Madeira', 'Madiera', 'Madeira']]",3,2,Madeira
44121967,18617,T26,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44121967,18617,T27,"[['Essex', 'Essex', 'Essex']]",3,3,Essex
44121967,18617,T28,"[['Prussia', 'Prussia', 'Prussia']]",3,3,Prussia
44121967,18617,T29,"[['Prussia', 'Prussia', 'Prussia']]",3,3,Prussia
44121969,18617,T1,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44121969,18617,T2,"[['Sunderland', 'Sunderland', 'Sunderland']]",3,3,Sunderland
44121969,18617,T3,"[['Halifax', 'Halifax', 'Halifax'], ['N.B.', 'AB', 'N.B.']]",3,2.5,Halifax N.B.
44121969,18617,T4,"[['United', 'United', 'United'], ['States', 'States', 'States']]",3,3,United States
44121969,18617,T5,"[['Coupan', 'Coupan', 'Coupan']]",3,3,Coupan
44121969,18617,T7,"[['Newcastle', 'Newcastle', 'Newcastle']]",3,3,Newcastle
44121969,18617,T8,"[['Portsmouth', 'Portsmouth', 'Portsmouth']]",3,3,Portsmouth
44121969,18617,T9,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121969,18617,T10,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44121969,18617,T11,"[['Whitstable', 'Whistable', 'Whistable']]",3,2,Whistable
44121969,18617,T13,"[['Sweden', 'Sweden', 'Sweden']]",3,3,Sweden
44121969,18617,T14,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44121969,18617,T15,"[['Denmark', 'Denmark', 'Denmark']]",3,3,Denmark
44121969,18617,T16,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44121969,18617,T17,"[['Liverpool', 'Liverpool', 'Liverpool']]",3,3,Liverpool
44121969,18617,T19,"[['Liverpool', 'Liverpool', 'Liverpool']]",3,3,Liverpool
44121969,18617,T20,"[['Yorkshire', 'Yorkshire', 'Yorkshire']]",3,3,Yorkshire
44121969,18617,T21,"[['Greenwich', 'Greenwich', 'Greenwich']]",3,3,Greenwich
44121969,18617,T22,"[['Teignmouth', 'Tynemouth', 'Tynemouth']]",3,2,Tynemouth
44121969,18617,T23,"[['Dundee', 'Dundee', 'Dundee']]",3,3,Dundee
44121969,18617,T25,"[['Liverpool', 'Liverpool', 'Liverpool']]",3,3,Liverpool
44121969,18617,T26,"[['London', 'London', 'London']]",3,3,London
44121969,18617,T27,"[['Glasgow', 'Glasgow', 'Glascow']]",3,2,Glasgow
44121969,18617,T28,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44121969,18617,T29,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121971,18617,T1,"[['Chiswick', 'Chiswick', 'Chiswick']]",3,3,Chiswick
44121971,18617,T2,"[['Chiswick', 'Chiswick', 'Chiswick']]",3,3,Chiswick
44121971,18617,T3,"[['Denmark', 'Denmark', 'Denmark']]",3,3,Denmark
44121971,18617,T4,"[['Russia', 'Russia', 'Russia']]",3,3,Russia
44121971,18617,T5,"[['Leghorn', 'Leghorn', 'Leghorn']]",3,3,Leghorn
44121971,18617,T7,"[['St.', 'St.', 'St.'], ['Kitts', 'Kitts', 'Kitts']]",3,3,St. Kitts
44121971,18617,T8,"[['Russia', 'Russia', 'Russia']]",3,3,Russia
44121971,18617,T9,"[['Russia', 'Russia', 'Russia']]",3,3,Russia
44121971,18617,T10,"[['Jamaica', 'Jamaica', 'Jamaica']]",3,3,Jamaica
44121971,18617,T11,"[['Greenwich', 'Greenwich', 'Greenwich']]",3,3,Greenwich
44121971,18617,T13,"[['Denmark', 'Denmark', 'Denmark']]",3,3,Denmark
44121971,18617,T14,"[['Greenwich', 'Greenwich', 'Greenwich']]",3,3,Greenwich
44121971,18617,T15,"[['Brixham', 'Brisham', 'Brisham']]",3,2,Brisham
44121971,18617,T16,"[['Kent', 'Kent', 'Kent']]",3,3,Kent
44121971,18617,T17,"[['Leith', 'Leith', 'Leith']]",3,3,Leith
44121971,18617,T19,"[['Norfolk', 'Norfolk', 'Norfolk']]",3,3,Norfolk
44121971,18617,T20,"[['London', 'London', 'London']]",3,3,London
44121971,18617,T21,"[['Alsdon', 'Alsdon', 'Alsdon']]",3,3,Alsdon
44121971,18617,T22,"[['Barking', 'Barking', 'Barking']]",3,3,Barking
44121971,18617,T23,"[['Africa', 'Africa', 'Africa']]",3,3,Africa
44121971,18617,T25,"[['Shetland', 'Shetland', 'Shetland']]",3,3,Shetland
44121971,18617,T26,"[['Manchester', 'Manchester', 'Manchester']]",3,3,Manchester
44121971,18617,T27,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44121971,18617,T28,"[['Liverpool', 'Liverpool', 'Liverpool']]",3,3,Liverpool
44121971,18617,T29,"[['Lincolnshire', 'Lincolnshire', 'Lincolnshire']]",3,3,Lincolnshire
44121973,18617,T1,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44121973,18617,T2,"[['Liverpool', 'Liverpool', 'Liverpool']]",3,3,Liverpool
44121973,18617,T3,"[['Scilly', 'Scilly', 'Scilly']]",3,3,Scilly
44121973,18617,T4,"[['Shields', 'Shields', 'Sheilds']]",3,2,Shields
44121973,18617,T5,"[['Yorkshire', 'Yorkshire', 'Yorkshire']]",3,3,Yorkshire
44121973,18617,T7,"[['Denmark', 'Denmark', 'Denmark']]",3,3,Denmark
44121973,18617,T8,"[['Poole', 'Poole', 'Poole']]",3,3,Poole
44121973,18617,T9,"[['Hull', 'Hull', 'Hull']]",3,3,Hull
44121973,18617,T10,"[['Trieste', 'Trieste', 'Trieste']]",3,3,Trieste
44121973,18617,T11,"[['Greenwich', 'Greenwich', 'Greenwich']]",3,3,Greenwich
44121973,18617,T13,"[['Brentford', 'Brentford', 'Brentford']]",3,3,Brentford
44121973,18617,T14,"[['Findland', 'Finland', 'Findland']]",3,2,Findland
44121973,18617,T15,"[['London', 'London', 'London']]",3,3,London
44121973,18617,T16,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44121973,18617,T17,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44121973,18617,T19,"[['Torquay', 'Torquay', 'Torquay']]",3,3,Torquay
44121973,18617,T20,"[['Shields', 'Shields', 'Shields']]",3,3,Shields
44121973,18617,T21,"[['Norfolk', 'Norfolk', 'Norfolk']]",3,3,Norfolk
44121973,18617,T22,"[['Sweden', 'Sweden', 'Sweden']]",3,3,Sweden
44121973,18617,T23,"[['Belfast', 'Belfast', 'Belfast']]",3,3,Belfast
44121973,18617,T25,"[['Greenock', 'Greenock', 'Greenock']]",3,3,Greenock
44121973,18617,T26,"[['Sweden', 'Sweden', 'Sweden']]",3,3,Sweden
44121973,18617,T27,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44121973,18617,T28,"[['Winbourn', 'Wimbourn', 'Winbourn']]",3,2,Winbourn
44121973,18617,T29,"[['Granada', 'Granada', 'Granada']]",3,3,Granada
44121975,18617,T1,"[['Norway', 'Norway', 'Norway', 'Norway', 'Norway']]",5,5,Norway
44121975,18617,T2,"[['Lincolnshire', 'Lincolnshire', 'Lincolnshire', 'Lincolnshire', 'Lincolnshire']]",5,5,Lincolnshire
44121975,18617,T3,"[['Bamf', 'Bamf.', 'Bamfe', 'Ba.F', 'Bamf']]",5,2,Bamf
44121975,18617,T4,"[['Lewisham', 'Lewisham', 'Lewisham', 'Levisham', 'Lewisham']]",5,4,Lewisham
44121975,18617,T5,"[['London', 'London', 'London', 'London', 'London']]",5,5,London
44121975,18617,T7,"[['Liverpool', 'Liverpool', 'Liverpool', 'Liverpool', 'Liverpool']]",5,5,Liverpool
44121975,18617,T8,"[['Wales', 'Wales', 'Wales', 'Wales', 'Wales']]",5,5,Wales
44121975,18617,T9,"[['Wales', 'Wales', 'Wales', 'Wales', 'Wales']]",5,5,Wales
44121975,18617,T10,"[['Aberdeen', 'Aberdeen', 'Aberdeen', 'Aberdeen', 'Aberdeen']]",5,5,Aberdeen
44121975,18617,T11,"[['Shields', 'Shields', 'Shields', 'Shields', 'Shields']]",5,5,Shields
44121975,18617,T13,"[['Finland', 'Finland', 'Finland', 'Finland', 'Finland']]",5,5,Finland
44121975,18617,T14,"[['Prussia', 'Prussia', 'Prussia', 'Prussia', 'Prussia']]",5,5,Prussia
44121975,18617,T15,"[['Wales', 'Wales', 'Wales', 'Wales', 'Wales']]",5,5,Wales
44121975,18617,T16,"[['Cornwall', 'Cornwall', 'Cornwall', 'Cornwall', 'Cornwall']]",5,5,Cornwall
44121975,18617,T17,"[['Stoke', 'Stoke', 'Stoke', 'Stoke', 'Stoke']]",5,5,Stoke
44121975,18617,T19,"[['Plymouth', 'Plymouth', 'Plymouth', 'Plymouth', 'Plymouth']]",5,5,Plymouth
44121975,18617,T20,"[['Dover', 'Dover', 'Devon', 'Devon', 'Dover']]",5,3,Dover
44121975,18617,T21,"[['Trieste', 'Trieste', 'Trieste', 'Trieste', 'Trieste']]",5,5,Trieste
44121975,18617,T22,"[['Devonshire', 'Devonshire', 'Devonshire', 'Devonshire', 'Devonshire']]",5,5,Devonshire
44121975,18617,T23,"[['Stepney', 'Stepney', 'Stepney', 'Stepney', 'Stepney']]",5,5,Stepney
44121975,18617,T25,"[['Glasgow', 'Glasgow', 'Glasgow', 'Glasgow', 'Glasgow']]",5,5,Glasgow
44121975,18617,T26,"[['Cornwall', 'Cornwall', 'Cornwall', 'Cornwall', 'Cornwall']]",5,5,Cornwall
44121975,18617,T27,"[['Holyhead', 'Holyhead', 'Holyhead', 'Holyhead', 'Holyheaad']]",5,4,Holyhead
44121975,18617,T28,"[['Edinburgh', 'Edinburgh', 'Edinburgh', 'Edinburgh', 'Edinborough']]",5,4,Edinburgh
44121975,18617,T29,"[['Bowness', 'Bowness', 'Bowness', 'Bowness', 'Bowness']]",5,5,Bowness
44121977,18617,T1,"[['Portsmouth', 'Portsmouth', 'Portsmouth']]",3,3,Portsmouth
44121977,18617,T2,"[['Quebec', 'Quebec', 'Quebec']]",3,3,Quebec
44121977,18617,T3,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121977,18617,T4,"[['Hanover', 'Hanover', 'Hanover']]",3,3,Hanover
